account_id,account_manager,company_type,sub_team_id,geography,industry,sub_industry
A-0047814,beasohe,A,52,central,Other,Other
A-0478514,anbagba,A,55,south,Other,Other
A-0493671,avln,C,71,origin,Other,Other
A-0058643,peruon,E,52,central,Other,Other
A-0067400,beasohe,A,52,central,Other,Other
A-0077557,beasohe,A,52,central,Other,Other
A-0077857,lunig,A,52,central,Retail & Consumer Goods,Pet care
A-0089571,beasohe,A,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0099900,lehae,E,52,central,Other,Other
A-0099929,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0102314,beasohe,A,52,central,Other,Other
A-0103314,lunig,C,52,central,Construction,Building Materials
A-0109629,lunig,A,52,central,Food & Beverage,Beverages - Non alcoholic
A-0112557,lehae,A,52,central,Other,Other
A-0119029,beasohe,A,52,central,Other,Other
A-0120157,lunig,E,52,central,Logistics,Freight Forwarding
A-0125157,nind,D,56,central,Logistics,Freight Forwarding
A-0154214,beasohe,A,52,central,Other,Other
A-0162400,lunig,C,52,central,Healthcare,Medical Devices & Instruments
A-0166171,lunig,A,52,central,Other,Other
A-0173471,juaöck,C,61,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0175700,lunig,A,52,central,Other,Other
A-0200486,maeaßmh,A,52,central,Other,Other
A-0230471,lehae,A,59,central,Other,Other
A-0235043,lunig,A,52,central,Other,Other
A-0250243,lehae,A,59,central,Other,Other
A-0025800,lunig,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0272157,beasohe,A,52,central,Other,Other
A-0280657,lunig,A,52,central,Other,Other
A-0300757,beasohe,A,52,central,Other,Other
A-0325257,beasohe,A,52,central,Other,Other
A-0383143,lunig,A,52,central,Other,Other
A-0412829,lunig,A,52,central,Other,Other
A-0414486,geiopp,B,68,central,Industrial & Engineering,Utilities & Waste Management
A-0414857,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0042114,lehae,C,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0421429,anéerkg,D,61,central,Retail & Consumer Goods,Household supplies
A-0042614,lunig,C,52,central,Other,Others
A-0429586,derall,C,60,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0432114,maveitn,C,60,central,Resources (Processed),"Stones, Earthes & Minerals - Processed"
A-0445500,lunig,C,52,central,Apparel,Apparel - General
A-0447857,alsraźn,C,70,east,Resources (Processed),Paper
A-0448986,alaogzá,D,54,west,Construction,Building Materials
A-0456329,lunig,C,52,central,Resources (Processed),Plastics & Rubber
A-0465700,jonungns,C,60,central,Construction,Building Materials
A-0072571,lehae,A,52,central,Other,Other
A-0083457,toeumrh,D,60,central,Pharmaceuticals,Pharmaceutical products
A-0096414,joengcus,B,57,central,Other,Other
A-0112129,beasohe,A,52,central,Other,Other
A-0121300,lunig,A,52,central,Other,Other
A-0124800,lunig,A,52,central,Other,Other
A-0128886,beasohe,A,52,central,Resources (Processed),Leather
A-0015943,mahkaos,D,59,central,Retail & Consumer Goods,Furniture & Furnishings
A-0167486,chsesg,D,59,central,Retail & Consumer Goods,Entertainment & Leisure
A-0192243,beasohe,A,52,central,Other,Other
A-0213343,daeali,D,60,central,Retail & Consumer Goods,Pet care
A-0237686,beasohe,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0254371,lehae,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0259386,lunig,A,52,central,Other,Other
A-0027200,lunig,A,52,central,Other,Other
A-0273971,beasohe,A,52,central,Other,Other
A-0290186,ladt,D,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0036900,beasohe,A,52,central,Other,Other
A-0038643,beasohe,A,52,central,Other,Other
A-0417643,beasohe,A,52,central,Other,Other
A-0042300,beasohe,A,52,central,Other,Other
A-0424029,lunig,C,52,central,Resources (Processed),Plastics & Rubber
A-0430171,faarocte,D,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0431000,totbefrt,E,71,origin,Logistics,Freight Forwarding
A-0435414,leube,D,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0440700,lunig,C,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0441786,juaöck,D,61,central,Resources (Processed),Plastics & Rubber
A-0442857,juaöck,C,61,central,Chemicals,Chemicals
A-0445843,maeaßmh,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0457786,jonbuho,C,61,central,Chemicals,Chemicals
A-0460057,lunig,D,52,central,Technology,Technical Instruments
A-0468400,daechete,D,57,central,Healthcare,Medical Devices & Instruments
A-0474343,prcavd,E,69,central,Other,Other
A-0478057,alsrawr,C,70,east,Technology,Computers & Peripherals
A-0479057,maeeglom,D,55,south,Technology,Electronic components
A-0479157,daechete,C,57,central,Food & Beverage,Beverages - Alcoholic
A-0485471,gaicoa,A,55,south,Other,Other
A-0049643,lunig,C,52,central,Other,Other
A-0081686,beasohe,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0088786,lehae,E,52,central,Other,Other
A-0098671,peruon,C,59,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0098886,beasohe,A,52,central,Technology,Electronic components
A-0104614,lehae,E,52,central,Resources (Processed),Leather
A-0146629,lunig,A,52,central,Construction,Building Materials
A-0151271,tije,C,52,central,Other,Other
A-0175171,lunig,D,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0177829,chsesg,D,59,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0259800,lunig,A,52,central,Other,Other
A-0266943,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0284314,beasohe,A,52,central,Other,Other
A-0310114,alnbulca,D,60,central,Food & Beverage,Beverages - Alcoholic
A-0354286,ladt,A,52,central,Other,Other
A-0362429,söneck,B,68,central,Other,Other
A-0036429,beasohe,A,52,central,Other,Other
A-0040657,beasohe,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0411486,beasohe,A,52,central,Other,Other
A-0416229,jonungns,D,60,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0416286,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0417771,chsnfnk,D,60,central,Retail & Consumer Goods,Other
A-0426929,jonungns,D,60,central,Other,Other
A-0427714,beasclz,D,60,central,Retail & Consumer Goods,Pet care
A-0450414,juaöck,D,61,central,Industrial & Engineering,Electrical Engineering
A-0456943,an-raäm,D,54,west,Construction,Building Materials
A-0457757,jaleiho,D,66,central,Construction,Building Materials
A-0464986,anéerkg,D,61,central,Other,Other
A-0470557,jourann,A,52,central,Food & Beverage,Other
A-0471114,tarwenr,D,48,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0474771,jonungns,D,60,central,Industrial & Engineering,Electrical Engineering
A-0480971,paortre,A,54,west,Chemicals,Chemicals
A-0054814,jonbuho,D,61,central,Retail & Consumer Goods,Furniture & Furnishings
A-0057786,beasohe,A,52,central,Construction,Building Materials
A-0074871,lunig,A,52,central,Technology,Electronic components
A-0083343,lehae,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0095686,beasohe,A,52,central,Other,Other
A-0106086,lehae,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0106714,daeirt,D,59,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0115086,lunig,A,52,central,Other,Other
A-0116800,lehae,A,52,central,Food & Beverage,Beverages - Non alcoholic
A-0119686,beasohe,A,52,central,Other,Other
A-0140043,beasohe,A,52,central,Other,Other
A-0145757,maveitn,C,60,central,Retail & Consumer Goods,DIY & Garden
A-0146829,maeaßmh,C,52,central,Other,Other
A-0172357,lunig,A,52,central,Pharmaceuticals,Pharmaceutical products
A-0182800,lehae,A,52,central,Other,Others
A-0201729,lunig,A,52,central,Other,Other
A-0223900,lunig,A,52,central,Other,Other
A-0024700,beasohe,C,52,central,Other,Other
A-0260129,lunig,A,52,central,Other,Other
A-0275286,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0029214,lunig,C,52,central,Other,Other
A-0324929,maveitn,C,60,central,Automotive,"Motorcycles, Scooters & Bicycles"
A-0033486,lehae,A,52,central,Retail & Consumer Goods,Household supplies
A-0343743,beasohe,A,52,central,Other,Other
A-0353957,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0414771,lunig,A,52,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0416357,nonvanr,C,60,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0417157,lehae,E,52,central,Other,Other
A-0425671,grorie,D,59,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0434671,juaöck,C,61,central,Healthcare,Medical Devices & Instruments
A-0441371,daechete,B,57,central,Industrial & Engineering,Electrical Engineering
A-0450629,lunig,D,52,central,Other,Other
A-0459371,mihliel,C,69,central,Logistics,Other Logistics
A-0460771,nisinia,D,50,north,Retail & Consumer Goods,Entertainment & Leisure
A-0465800,dioive,C,54,west,Industrial & Engineering,Industrial Machinery & Equipment
A-0467243,mahkaos,D,59,central,Technology,Electronic devices
A-0471186,tarwenr,A,48,central,Retail & Consumer Goods,Furniture & Furnishings
A-0047443,beasohe,A,52,central,Pharmaceuticals,Pharmaceutical products
A-0474971,alsrawr,C,70,east,Other,Other
A-0480571,juypruyń,C,70,east,Resources (Processed),Metals
A-0058829,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0074914,lehae,A,52,central,Automotive,Automotive - Components & Spare parts
A-0079000,beasohe,A,52,central,Other,Other
A-0079457,beasohe,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0113400,lehae,A,52,central,Other,Other
A-0129300,beasohe,A,52,central,Other,Other
A-0131786,beasohe,A,52,central,Other,Other
A-0174886,conhma,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0178314,lehae,A,50,north,Retail & Consumer Goods,Supermarkets & Other stores
A-0223400,beasohe,A,52,central,Other,Other
A-0263214,mahkaos,D,59,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0266357,leube,D,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0027057,beasohe,A,52,central,Other,Other
A-0281457,lunig,A,52,central,Other,Other
A-0289200,thuranru,D,59,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0313171,jaleiho,D,64,central,Chemicals,Chemicals
A-0389386,faaonr,D,61,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0411957,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0412514,lehae,A,52,central,Other,Other
A-0414586,pifman,A,52,central,Other,Others
A-0420114,lunig,E,52,central,Logistics,Freight Forwarding
A-0441486,tarwenr,D,48,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0444943,leaborsk,B,58,central,Automotive,Automotive - Components & Spare parts
A-0447843,alsraźn,C,70,east,Food & Beverage,Food - Packaged & Dry
A-0462986,leaborsk,D,58,central,Industrial & Engineering,Agricultural Machinery
A-0464914,ivalieo,D,55,south,Industrial & Engineering,Utilities & Waste Management
A-0464929,adaiał,B,70,east,Other,Other
A-0472457,alsraźn,C,70,east,Other,Other
A-0472471,donmar,D,61,central,Other,Other
A-0473786,eviboe,A,50,north,Food & Beverage,Food - Packaged & Dry
A-0475686,inntall,A,54,west,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0480329,jonbuho,D,61,central,Industrial & Engineering,Other
A-0482714,anbagba,D,55,south,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0483443,grorie,D,59,central,Other,Other
A-0057343,beasohe,A,52,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0061543,lehae,A,52,central,Other,Other
A-0070971,lunig,A,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0086843,lunig,A,52,central,Other,Other
A-0102257,beasohe,A,52,central,Other,Other
A-0102714,faarocte,C,52,central,Chemicals,Chemicals
A-0119286,beasohe,A,52,central,Other,Other
A-0138214,beasohe,A,52,central,Retail & Consumer Goods,Household supplies
A-0183771,lehae,A,52,central,Retail & Consumer Goods,Entertainment & Leisure
A-0220329,lehae,A,59,central,Other,Other
A-0224271,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0236586,jonbuho,D,61,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0247200,grorie,D,59,central,Other,Other
A-0278457,beasohe,A,52,central,Other,Other
A-0279057,alarnk,D,64,central,Other,Other
A-0302586,paarie,B,57,central,Retail & Consumer Goods,Appliances
A-0031186,beasohe,A,52,central,Other,Other
A-0031586,lehae,A,52,central,Other,Other
A-0317629,erter,E,48,central,Logistics,Freight Forwarding
A-0032829,tije,C,52,central,Other,Other
A-0341529,lunig,A,52,central,Construction,Construction Services
A-0349771,beasohe,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0035443,lehae,E,52,central,Retail & Consumer Goods,Entertainment & Leisure
A-0368629,anéerkg,C,61,central,Other,Other
A-0413914,lehae,C,52,central,Apparel,Apparel - General
A-0417814,lehae,C,52,central,Other,Other
A-0420429,donmar,D,61,central,Other,Other
A-0429514,nind,D,56,central,Retail & Consumer Goods,Jewelry
A-0445329,conhma,C,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0448657,jourann,D,52,central,Technology,Electronic devices
A-0452200,lunig,C,52,central,Retail & Consumer Goods,Entertainment & Leisure
A-0464957,faaonr,D,61,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0465943,keedein,C,50,north,Retail & Consumer Goods,Furniture & Furnishings
A-0472386,lunig,D,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0472571,anbagba,C,55,south,Industrial & Engineering,Parts & Lubricants
A-0487014,leaborsk,D,59,central,Other,Other
A-0487743,lunig,C,52,central,Other,Other
A-0069886,chsesg,D,59,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0082429,beasohe,A,52,central,Other,Other
A-0092414,jonungns,D,60,central,Other,Other
A-0096014,beasohe,A,52,central,Retail & Consumer Goods,DIY & Garden
A-0101800,lehae,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0110271,mahkaos,D,59,central,Other,Other
A-0113514,beasohe,A,52,central,Other,Other
A-0129986,beasohe,A,52,central,Other,Other
A-0146071,lunig,A,52,central,Other,Other
A-0192729,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0282014,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0283800,lunig,A,52,central,Other,Other
A-0292643,beasohe,A,52,central,Other,Other
A-0296314,staleie,C,60,central,Food & Beverage,Food - Perishables & Fresh
A-0318043,toeumrh,D,60,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0321486,beasohe,A,52,central,Other,Other
A-0323371,lunig,A,52,central,Other,Other
A-0337186,lehae,C,52,central,Other,Others
A-0408314,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0414386,lehae,D,52,central,Other,Other
A-0414529,ladt,C,52,central,Other,Other
A-0429100,jonungns,D,60,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0429429,juaöck,D,61,central,Industrial & Engineering,Electrical Engineering
A-0442214,jonbuho,D,61,central,Resources (Processed),Metals
A-0450771,anska,D,70,east,Retail & Consumer Goods,Furniture & Furnishings
A-0452329,calquad,C,54,west,Other,Other
A-0457571,alsraźn,D,70,east,Logistics,Freight Forwarding
A-0468243,mihliel,E,69,central,Logistics,Freight Forwarding
A-0470986,faaonr,D,61,central,Manufacturer - Materials & Chemicals,Metals (Processed)
A-0058314,lunig,A,52,central,Other,Other
A-0081300,beasohe,A,52,central,Retail & Consumer Goods,Household supplies
A-0092986,lunig,E,52,central,Other,Other
A-0103471,beasohe,A,52,central,Other,Other
A-0103571,lunig,A,52,central,Other,Other
A-0113129,lunig,A,52,central,Other,Other
A-0136829,beasohe,A,52,central,Healthcare,Medical Devices & Instruments
A-0014657,chsnfnk,B,60,central,Retail & Consumer Goods,Household supplies
A-0150343,lunig,A,52,central,Technology,Electronic components
A-0015043,lunig,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0152043,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0177143,lunig,A,52,central,Other,Other
A-0178714,beasohe,A,52,central,Other,Other
A-0195857,beasohe,A,52,central,Other,Others
A-0217857,grorie,D,59,central,Retail & Consumer Goods,Jewelry
A-0233214,lunig,A,52,central,Other,Other
A-0233757,lehae,A,59,central,Other,Other
A-0242686,lunig,A,52,central,Technology,Computers & Peripherals
A-0024900,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0293500,ladt,C,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0324871,lunig,A,52,central,Construction,Building Materials
A-0390371,donmar,D,61,central,Technology,Electronic components
A-0395943,toaarqrd,C,60,central,Other,Other
A-0406829,lunig,A,52,central,Other,Other
A-0417729,lunig,C,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0424014,zuydin,D,59,central,Retail & Consumer Goods,Jewelry
A-0425614,jonbuho,D,61,central,Construction,Building Materials
A-0430557,lunig,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0444843,derall,C,60,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0458200,prcavd,A,69,central,Agriculture,Livestock Feed
A-0459614,maetor,C,68,central,Resources (Processed),Paper
A-0465029,maeeglom,D,55,south,Other,Other
A-0467586,anéerkg,D,61,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0473529,adaiał,C,70,east,Resources (Processed),Metals
A-0473686,paortre,A,54,west,Other,Other
A-0047371,beasohe,A,52,central,Technology,Electronic devices
A-0476529,daeirt,D,59,central,Industrial & Engineering,Electrical Engineering
A-0048043,lunig,C,52,central,Apparel,Apparel - General
A-0480614,lunig,E,52,central,Other,Other
A-0481386,anbagba,A,55,south,Healthcare,Healthcare - Diagnostics & Labs
A-0486043,toeumrh,D,60,central,Industrial & Engineering,Industrial Machinery & Equipment
